from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,to_method_cat,to_data_cat,to_rq_cat
https://openalex.org/W2963918180,https://openalex.org/W2772867153,1,Administrative/Registry Data,Others,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Administrative/Registry Data,Others,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2984996373,https://openalex.org/W2772867153,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Panel/Longitudinal Surveys,Measurement and Methodological Advances,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Panel/Longitudinal Surveys,Measurement and Methodological Advances,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3025676006,https://openalex.org/W2772867153,1,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,"Demographic Differences in Mobility (Race, Gender, etc.)",2020,Decomposition / Structural Approaches,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,"Demographic Differences in Mobility (Race, Gender, etc.)",2020,Decomposition / Structural Approaches,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3207067564,https://openalex.org/W2772867153,1,Linked Administrative Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Linked Administrative Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4362611983,https://openalex.org/W2772867153,1,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,2023,Transition Matrix / Probability Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,2023,Transition Matrix / Probability Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4390145267,https://openalex.org/W2772867153,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4390870445,https://openalex.org/W2772867153,1,Archival/Historical Data,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2024,Multigenerational Measures,Archival/Historical Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Archival/Historical Data,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2024,Multigenerational Measures,Archival/Historical Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4394017071,https://openalex.org/W2772867153,1,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4401845594,https://openalex.org/W2772867153,1,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4402986304,https://openalex.org/W2772867153,1,Panel/Longitudinal Surveys,Others,Measurement and Methodological Advances,2024,Others,Panel/Longitudinal Surveys,Measurement and Methodological Advances,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Panel/Longitudinal Surveys,Others,Measurement and Methodological Advances,2024,Others,Panel/Longitudinal Surveys,Measurement and Methodological Advances,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2921712035,https://openalex.org/W2773177589,1,No dataset,Absolute Mobility Measures,Empirical Estimates and Determinants,2018,Absolute Mobility Measures,No dataset,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,No dataset,Absolute Mobility Measures,Empirical Estimates and Determinants,2018,Absolute Mobility Measures,No dataset,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3190097825,https://openalex.org/W2773177589,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,Regression‐based Measures,Panel/Longitudinal Surveys,"Policy, Institutional, and Geographic Impacts",Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,Regression‐based Measures,Panel/Longitudinal Surveys,"Policy, Institutional, and Geographic Impacts",Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4394017071,https://openalex.org/W2773177589,1,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4401845594,https://openalex.org/W2773177589,1,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4393244952,https://openalex.org/W2564827629,1,Linked Administrative Data,Absolute Mobility Measures,Measurement and Methodological Advances,2024,Absolute Mobility Measures,Linked Administrative Data,Measurement and Methodological Advances,Administrative/Registry Data,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2017,Linked Administrative Data,Absolute Mobility Measures,Measurement and Methodological Advances,2024,Absolute Mobility Measures,Linked Administrative Data,Measurement and Methodological Advances,Administrative/Registry Data,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2017,Absolute Mobility Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3208235548,https://openalex.org/W2564827629,1,Linked Administrative Data,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2021,Absolute Mobility Measures,Linked Administrative Data,Empirical Estimates and Determinants,Administrative/Registry Data,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2017,Linked Administrative Data,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2021,Absolute Mobility Measures,Linked Administrative Data,Empirical Estimates and Determinants,Administrative/Registry Data,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2017,Absolute Mobility Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
