to_year,from_type,from_val,to_type,to_val,source,weight
1998,Measure,Transition Matrix / Probability Measures,DataType,No dataset,citation,1
1998,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,citation,1
1998,DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,citation,1
1998,RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,citation,1
1998,RqType,Measurement and Methodological Advances,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
1998,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,citation,1
1998,Measure,Decomposition / Structural Approaches,DataType,No dataset,citation,1
1998,Measure,Decomposition / Structural Approaches,RqType,Measurement and Methodological Advances,citation,1
1998,Measure,Decomposition / Structural Approaches,Measure,Others_Measure,citation,1
1998,Measure,Rank‐based Measures,DataType,Linked Administrative Data,citation,1
1998,Measure,Rank‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
1998,Measure,Rank‐based Measures,Measure,Regression‐based Measures,citation,1
1998,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
1998,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Regression‐based Measures,citation,1
1998,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,No dataset,citation,1
1999,Measure,Regression‐based Measures,DataType,Linked Administrative Data,citation,49
1999,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,49
1999,Measure,Regression‐based Measures,Measure,Regression‐based Measures,citation,49
1999,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,citation,32
1999,RqType,Empirical Estimates and Determinants,RqType,Intergenerational Wealth Mobility and Inheritance,citation,32
1999,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,citation,32
1999,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,citation,20
1999,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Intergenerational Wealth Mobility and Inheritance,citation,20
1999,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,citation,20
1999,DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,citation,17
1999,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,citation,17
1999,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,citation,17
1999,DataType,Linked Administrative Data,DataType,Linked Administrative Data,citation,16
1999,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,16
1999,DataType,Linked Administrative Data,Measure,Regression‐based Measures,citation,16
1999,DataType,National Survey Data,DataType,Linked Administrative Data,citation,10
1999,DataType,National Survey Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,10
1999,DataType,National Survey Data,Measure,Regression‐based Measures,citation,10
1999,DataType,No dataset,DataType,Linked Administrative Data,citation,10
1999,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,citation,10
1999,DataType,No dataset,Measure,Regression‐based Measures,citation,10
1999,Measure,Rank‐based Measures,DataType,Linked Administrative Data,citation,9
1999,Measure,Rank‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,9
1999,Measure,Rank‐based Measures,Measure,Regression‐based Measures,citation,9
1999,DataType,Administrative/Registry Data,DataType,Linked Administrative Data,citation,9
1999,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,9
1999,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,citation,9
1999,Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,citation,8
1999,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,8
1999,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,citation,8
1999,RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,citation,7
1999,RqType,Measurement and Methodological Advances,RqType,Intergenerational Wealth Mobility and Inheritance,citation,7
1999,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,citation,7
1999,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,citation,4
1999,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Intergenerational Wealth Mobility and Inheritance,citation,4
1999,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Regression‐based Measures,citation,4
1999,Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,citation,3
1999,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
1999,Measure,Absolute Mobility Measures,Measure,Regression‐based Measures,citation,3
1999,Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,citation,3
1999,Measure,Decomposition / Structural Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
1999,Measure,Decomposition / Structural Approaches,Measure,Regression‐based Measures,citation,3
1999,DataType,International Panel Data,DataType,Linked Administrative Data,citation,3
1999,DataType,International Panel Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
1999,DataType,International Panel Data,Measure,Regression‐based Measures,citation,3
1999,Measure,Non‐parametric Approaches,DataType,Linked Administrative Data,citation,3
1999,Measure,Non‐parametric Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
1999,Measure,Non‐parametric Approaches,Measure,Regression‐based Measures,citation,3
1999,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Linked Administrative Data,citation,3
1999,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
1999,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Regression‐based Measures,citation,3
1999,DataType,Archival/Historical Data,DataType,Linked Administrative Data,citation,2
1999,DataType,Archival/Historical Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
1999,DataType,Archival/Historical Data,Measure,Regression‐based Measures,citation,2
1999,Measure,Others_Measure,DataType,Linked Administrative Data,citation,2
1999,Measure,Others_Measure,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
1999,Measure,Others_Measure,Measure,Regression‐based Measures,citation,2
1999,RqType,Theoretical and Structural Models,DataType,Linked Administrative Data,citation,1
1999,RqType,Theoretical and Structural Models,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
1999,RqType,Theoretical and Structural Models,Measure,Regression‐based Measures,citation,1
2000,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,21
2000,Measure,Regression‐based Measures,Measure,Regression‐based Measures,citation,21
2000,Measure,Regression‐based Measures,Measure,Transition Matrix / Probability Measures,citation,21
2000,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,citation,21
2000,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Intergenerational Wealth Mobility and Inheritance,citation,13
2000,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,citation,13
2000,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,citation,13
2000,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,citation,13
2000,RqType,Empirical Estimates and Determinants,RqType,Intergenerational Wealth Mobility and Inheritance,citation,13
2000,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,citation,13
2000,RqType,Empirical Estimates and Determinants,Measure,Transition Matrix / Probability Measures,citation,13
2000,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,citation,13
2000,DataType,National Survey Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,7
2000,DataType,National Survey Data,Measure,Regression‐based Measures,citation,7
2000,DataType,National Survey Data,Measure,Transition Matrix / Probability Measures,citation,7
2000,DataType,National Survey Data,DataType,Administrative/Registry Data,citation,7
2000,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,6
2000,DataType,Linked Administrative Data,Measure,Regression‐based Measures,citation,6
2000,DataType,Linked Administrative Data,Measure,Transition Matrix / Probability Measures,citation,6
2000,DataType,Linked Administrative Data,DataType,Administrative/Registry Data,citation,6
2000,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,citation,6
2000,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,citation,6
2000,DataType,Panel/Longitudinal Surveys,Measure,Transition Matrix / Probability Measures,citation,6
2000,DataType,Panel/Longitudinal Surveys,DataType,Administrative/Registry Data,citation,6
2000,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,5
2000,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,citation,5
2000,DataType,Administrative/Registry Data,Measure,Transition Matrix / Probability Measures,citation,5
2000,DataType,Administrative/Registry Data,DataType,Administrative/Registry Data,citation,5
2000,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,citation,4
2000,DataType,No dataset,Measure,Regression‐based Measures,citation,4
2000,DataType,No dataset,Measure,Transition Matrix / Probability Measures,citation,4
2000,DataType,No dataset,DataType,Administrative/Registry Data,citation,4
2000,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2000,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,citation,3
2000,Measure,Transition Matrix / Probability Measures,Measure,Transition Matrix / Probability Measures,citation,3
2000,Measure,Transition Matrix / Probability Measures,DataType,Administrative/Registry Data,citation,3
2000,Measure,Decomposition / Structural Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2000,Measure,Decomposition / Structural Approaches,Measure,Regression‐based Measures,citation,3
2000,Measure,Decomposition / Structural Approaches,Measure,Transition Matrix / Probability Measures,citation,3
2000,Measure,Decomposition / Structural Approaches,DataType,Administrative/Registry Data,citation,3
2000,Measure,Non‐parametric Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2000,Measure,Non‐parametric Approaches,Measure,Regression‐based Measures,citation,3
2000,Measure,Non‐parametric Approaches,Measure,Transition Matrix / Probability Measures,citation,3
2000,Measure,Non‐parametric Approaches,DataType,Administrative/Registry Data,citation,3
2000,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2000,Measure,Absolute Mobility Measures,Measure,Regression‐based Measures,citation,3
2000,Measure,Absolute Mobility Measures,Measure,Transition Matrix / Probability Measures,citation,3
2000,Measure,Absolute Mobility Measures,DataType,Administrative/Registry Data,citation,3
2000,RqType,Measurement and Methodological Advances,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
2000,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,citation,2
2000,RqType,Measurement and Methodological Advances,Measure,Transition Matrix / Probability Measures,citation,2
2000,RqType,Measurement and Methodological Advances,DataType,Administrative/Registry Data,citation,2
2000,DataType,No dataset,DataType,No dataset,citation,1
2000,DataType,No dataset,RqType,Theoretical and Structural Models,citation,1
2000,DataType,No dataset,Measure,Decomposition / Structural Approaches,citation,1
