year_val,from_type,from_val,to_type,to_val,source,weight
2007,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2007,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,within,2
2007,Measure,Regression‐based Measures,DataType,Linked Administrative Data,within,2
2007,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,within,2
2007,DataType,National Survey Data,RqType,Empirical Estimates and Determinants,within,1
2007,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,within,1
2007,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2007,Measure,Others_Measure,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2007,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2007,DataType,Others_DataType,Measure,Regression‐based Measures,within,1
2007,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,within,1
2007,Measure,Others_Measure,RqType,Measurement and Methodological Advances,within,1
2007,DataType,Administrative/Registry Data,RqType,Measurement and Methodological Advances,within,1
2007,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,No dataset,within,1
2007,Measure,Others_Measure,DataType,No dataset,within,1
2007,RqType,Theoretical and Structural Models,DataType,No dataset,within,1
2007,Measure,Decomposition / Structural Approaches,DataType,No dataset,within,1
2007,DataType,No dataset,RqType,Theoretical and Structural Models,within,1
2007,Measure,Decomposition / Structural Approaches,RqType,Theoretical and Structural Models,within,1
2007,RqType,Empirical Estimates and Determinants,DataType,National Survey Data,within,1
2007,DataType,No dataset,Measure,Decomposition / Structural Approaches,within,1
2007,RqType,Theoretical and Structural Models,Measure,Decomposition / Structural Approaches,within,1
2007,Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,within,1
2007,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,within,1
2007,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Others_DataType,within,1
2007,Measure,Regression‐based Measures,DataType,Others_DataType,within,1
2007,RqType,Measurement and Methodological Advances,Measure,Others_Measure,within,1
2007,DataType,Administrative/Registry Data,Measure,Others_Measure,within,1
2007,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Others_Measure,within,1
2007,DataType,No dataset,Measure,Others_Measure,within,1
2007,DataType,Others_DataType,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2007,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2007,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,within,1
2007,DataType,Panel/Longitudinal Surveys,Measure,Transition Matrix / Probability Measures,within,1
2007,RqType,Measurement and Methodological Advances,DataType,Administrative/Registry Data,within,1
2007,Measure,Others_Measure,DataType,Administrative/Registry Data,within,1
2007,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,within,1
2007,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,within,1
2008,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,within,4
2008,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,within,4
2008,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,within,4
2008,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,within,4
2008,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,within,4
2008,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,within,4
2008,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,4
2008,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,within,4
2008,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,within,1
2008,Measure,Rank‐based Measures,DataType,Linked Administrative Data,within,1
2008,DataType,No dataset,RqType,Empirical Estimates and Determinants,within,1
2008,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,within,1
2008,DataType,National Survey Data,Measure,Transition Matrix / Probability Measures,within,1
2008,Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,within,1
2008,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,within,1
2008,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,within,1
2008,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,within,1
2008,Measure,Transition Matrix / Probability Measures,DataType,Administrative/Registry Data,within,1
2008,DataType,National Survey Data,RqType,Empirical Estimates and Determinants,within,1
2008,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,within,1
2008,Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,within,1
2008,DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,within,1
2008,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,within,1
2008,Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,within,1
2008,DataType,Others_DataType,RqType,Empirical Estimates and Determinants,within,1
2008,Measure,Others_Measure,RqType,Empirical Estimates and Determinants,within,1
2008,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2008,Measure,Multigenerational Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2008,DataType,Archival/Historical Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2008,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2008,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2008,DataType,National Survey Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2008,DataType,Linked Administrative Data,Measure,Regression‐based Measures,within,1
2008,DataType,National Survey Data,Measure,Regression‐based Measures,within,1
2008,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,within,1
2008,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,within,1
2008,Measure,Regression‐based Measures,DataType,National Survey Data,within,1
2008,RqType,Empirical Estimates and Determinants,DataType,National Survey Data,within,1
2008,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,National Survey Data,within,1
2008,Measure,Transition Matrix / Probability Measures,DataType,National Survey Data,within,1
2008,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Archival/Historical Data,within,1
2008,Measure,Multigenerational Measures,DataType,Archival/Historical Data,within,1
2008,DataType,No dataset,Measure,Regression‐based Measures,within,1
2008,RqType,Empirical Estimates and Determinants,DataType,Others_DataType,within,1
2008,Measure,Others_Measure,DataType,Others_DataType,within,1
2008,RqType,Empirical Estimates and Determinants,Measure,Others_Measure,within,1
2008,DataType,Others_DataType,Measure,Others_Measure,within,1
2008,Measure,Regression‐based Measures,DataType,No dataset,within,1
2008,RqType,Empirical Estimates and Determinants,DataType,No dataset,within,1
2008,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Absolute Mobility Measures,within,1
2008,DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,within,1
2008,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,within,1
2008,Measure,Regression‐based Measures,DataType,Linked Administrative Data,within,1
2008,Measure,Regression‐based Measures,Measure,Transition Matrix / Probability Measures,within,1
2008,RqType,Empirical Estimates and Determinants,Measure,Transition Matrix / Probability Measures,within,1
2008,DataType,Administrative/Registry Data,Measure,Transition Matrix / Probability Measures,within,1
2008,DataType,Linked Administrative Data,Measure,Rank‐based Measures,within,1
2008,RqType,Empirical Estimates and Determinants,Measure,Rank‐based Measures,within,1
2008,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Multigenerational Measures,within,1
2008,DataType,Archival/Historical Data,Measure,Multigenerational Measures,within,1
2009,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,within,5
2009,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,within,5
2009,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,within,4
2009,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,4
2009,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,within,3
2009,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,within,3
2009,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,within,3
2009,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,within,3
2009,Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,within,2
2009,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2009,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2009,DataType,No dataset,Measure,Regression‐based Measures,within,2
2009,DataType,International Panel Data,Measure,Regression‐based Measures,within,2
2009,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,within,2
2009,Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,within,2
2009,Measure,Regression‐based Measures,DataType,International Panel Data,within,2
2009,DataType,Panel/Longitudinal Surveys,Measure,Transition Matrix / Probability Measures,within,2
2009,RqType,Empirical Estimates and Determinants,Measure,Transition Matrix / Probability Measures,within,2
2009,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,No dataset,within,2
2009,Measure,Regression‐based Measures,DataType,No dataset,within,2
2009,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,within,1
2009,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,within,1
2009,DataType,Linked Administrative Data,Measure,Regression‐based Measures,within,1
2009,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,within,1
2009,DataType,National Survey Data,Measure,Regression‐based Measures,within,1
2009,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,within,1
2009,Measure,Regression‐based Measures,DataType,National Survey Data,within,1
2009,RqType,Empirical Estimates and Determinants,DataType,National Survey Data,within,1
2009,RqType,Empirical Estimates and Determinants,DataType,No dataset,within,1
2009,Measure,Transition Matrix / Probability Measures,DataType,No dataset,within,1
2009,Measure,Decomposition / Structural Approaches,DataType,No dataset,within,1
2009,Measure,Transition Matrix / Probability Measures,RqType,Measurement and Methodological Advances,within,1
2009,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,within,1
2009,DataType,Linked Administrative Data,RqType,Measurement and Methodological Advances,within,1
2009,Measure,Regression‐based Measures,RqType,Measurement and Methodological Advances,within,1
2009,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,within,1
2009,Measure,Others_Measure,DataType,Administrative/Registry Data,within,1
2009,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,within,1
2009,DataType,International Panel Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2009,Measure,Others_Measure,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2009,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2009,Measure,Decomposition / Structural Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
