from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year
https://openalex.org/W2482682982,https://openalex.org/W3123505781,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1998
https://openalex.org/W3122728969,https://openalex.org/W1515121029,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2006,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2123210148,https://openalex.org/W1515121029,1,National Survey Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2013,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W3027769937,https://openalex.org/W1515121029,1,Administrative/Registry Data,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2020,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W1557569468,https://openalex.org/W1515121029,1,Administrative/Registry Data,Regression‐based Measures,Measurement and Methodological Advances,2016,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W1559271355,https://openalex.org/W1515121029,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1998,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W1581391655,https://openalex.org/W1515121029,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,1998,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W1963513809,https://openalex.org/W1515121029,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W1988669335,https://openalex.org/W1515121029,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2003050456,https://openalex.org/W1515121029,1,Administrative/Registry Data,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2014,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2034417760,https://openalex.org/W1515121029,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2037428382,https://openalex.org/W1515121029,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2000,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2044900547,https://openalex.org/W1515121029,1,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2005,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2131012252,https://openalex.org/W1515121029,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2008,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2184544484,https://openalex.org/W1515121029,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2011,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2208317766,https://openalex.org/W1515121029,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2288802977,https://openalex.org/W1515121029,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2011,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2741490491,https://openalex.org/W1515121029,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2756659966,https://openalex.org/W1515121029,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2889122466,https://openalex.org/W1515121029,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2019,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2921143263,https://openalex.org/W1515121029,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W2967279307,https://openalex.org/W1515121029,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2019,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W3121694509,https://openalex.org/W1515121029,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W3186457560,https://openalex.org/W1515121029,1,National Survey Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2023,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W37448061,https://openalex.org/W1515121029,1,Others,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,2008,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W4205552064,https://openalex.org/W1515121029,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W439017983,https://openalex.org/W1515121029,1,Linked Administrative Data,Regression‐based Measures,Others,2012,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980
https://openalex.org/W1577807578,https://openalex.org/W1966505070,1,Panel/Longitudinal Surveys,Others,Empirical Estimates and Determinants,2010,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,Measurement and Methodological Advances,2009
https://openalex.org/W1896704912,https://openalex.org/W2042572864,1,International Panel Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2011,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W3211027916,https://openalex.org/W2042572864,1,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W2460486083,https://openalex.org/W2009897266,1,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016,Linked Administrative Data,Regression‐based Measures,Measurement and Methodological Advances,2009
https://openalex.org/W2288802977,https://openalex.org/W2009897266,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2011,Linked Administrative Data,Regression‐based Measures,Measurement and Methodological Advances,2009
https://openalex.org/W2310208630,https://openalex.org/W2009897266,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2011,Linked Administrative Data,Regression‐based Measures,Measurement and Methodological Advances,2009
https://openalex.org/W3084113281,https://openalex.org/W2009897266,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2020,Linked Administrative Data,Regression‐based Measures,Measurement and Methodological Advances,2009
https://openalex.org/W3143516863,https://openalex.org/W2034417760,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2021,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W4295122648,https://openalex.org/W2034417760,1,Administrative/Registry Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2022,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W1947133949,https://openalex.org/W2034417760,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W2310208630,https://openalex.org/W2034417760,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2011,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W2921143263,https://openalex.org/W2034417760,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W3043938586,https://openalex.org/W2034417760,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2020,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W4205552064,https://openalex.org/W2034417760,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W2741490491,https://openalex.org/W2097343718,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,National Survey Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W1983053572,https://openalex.org/W2125337016,1,International Panel Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2014,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W1444704346,https://openalex.org/W2125337016,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2015,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W1967097718,https://openalex.org/W2125337016,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W2157585414,https://openalex.org/W2125337016,1,Others,Regression‐based Measures,Empirical Estimates and Determinants,2012,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W2187204840,https://openalex.org/W2125337016,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2011,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W2208317766,https://openalex.org/W2125337016,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
https://openalex.org/W2527995213,https://openalex.org/W2125337016,1,Panel/Longitudinal Surveys,Regression‐based Measures,Measurement and Methodological Advances,2016,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009
