from_type,from_val,to_type,to_val,from_paper,to_paper,weight
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4296277673,https://openalex.org/W1523582143,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4296277673,https://openalex.org/W1523582143,1
DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,https://openalex.org/W4296277673,https://openalex.org/W1523582143,1
RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Absolute Mobility Measures,https://openalex.org/W1581391655,https://openalex.org/W1581391655,1
Measure,Transition Matrix / Probability Measures,Measure,Absolute Mobility Measures,https://openalex.org/W1581391655,https://openalex.org/W1581391655,1
DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,https://openalex.org/W1581391655,https://openalex.org/W1581391655,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W2470832101,https://openalex.org/W1985674062,1
DataType,National Survey Data,Measure,Absolute Mobility Measures,https://openalex.org/W2470832101,https://openalex.org/W1985674062,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W1792190074,https://openalex.org/W1985674062,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W1792190074,https://openalex.org/W1985674062,1
DataType,National Survey Data,Measure,Absolute Mobility Measures,https://openalex.org/W1792190074,https://openalex.org/W1985674062,1
DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,https://openalex.org/W2767134817,https://openalex.org/W1985674062,1
RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Absolute Mobility Measures,https://openalex.org/W2767134817,https://openalex.org/W1985674062,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W2767134817,https://openalex.org/W1985674062,1
DataType,No dataset,Measure,Absolute Mobility Measures,https://openalex.org/W3022704615,https://openalex.org/W1985674062,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W3022704615,https://openalex.org/W1985674062,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4381736130,https://openalex.org/W1985674062,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4381736130,https://openalex.org/W1985674062,1
DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,https://openalex.org/W4381736130,https://openalex.org/W1985674062,1
Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4381736130,https://openalex.org/W1985674062,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4280580662,https://openalex.org/W3022704615,1
DataType,No dataset,Measure,Absolute Mobility Measures,https://openalex.org/W4280580662,https://openalex.org/W3022704615,1
RqType,Theoretical and Structural Models,Measure,Absolute Mobility Measures,https://openalex.org/W4280580662,https://openalex.org/W3022704615,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4401067024,https://openalex.org/W3022704615,1
DataType,National Survey Data,Measure,Absolute Mobility Measures,https://openalex.org/W4401067024,https://openalex.org/W3022704615,1
RqType,"Policy, Institutional, and Geographic Impacts",Measure,Absolute Mobility Measures,https://openalex.org/W4401067024,https://openalex.org/W3022704615,1
DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,https://openalex.org/W4393244952,https://openalex.org/W3121144081,1
RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,https://openalex.org/W4393244952,https://openalex.org/W3121144081,1
DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,https://openalex.org/W4312204683,https://openalex.org/W3121144081,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4312204683,https://openalex.org/W3121144081,1
Measure,Decomposition / Structural Approaches,Measure,Absolute Mobility Measures,https://openalex.org/W4312204683,https://openalex.org/W3121144081,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W3204735205,https://openalex.org/W3142916655,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W3204735205,https://openalex.org/W3142916655,1
DataType,National Survey Data,Measure,Absolute Mobility Measures,https://openalex.org/W3204735205,https://openalex.org/W3142916655,1
RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Absolute Mobility Measures,https://openalex.org/W4295766715,https://openalex.org/W4205731136,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4295766715,https://openalex.org/W4205731136,1
DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,https://openalex.org/W4295766715,https://openalex.org/W4205731136,1
Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4295766715,https://openalex.org/W4205731136,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4387158607,https://openalex.org/W4205731136,1
DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,https://openalex.org/W4387158607,https://openalex.org/W4205731136,1
Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4387158607,https://openalex.org/W4205731136,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4407152405,https://openalex.org/W4205731136,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4407152405,https://openalex.org/W4205731136,1
DataType,Big Data,Measure,Absolute Mobility Measures,https://openalex.org/W4407152405,https://openalex.org/W4205731136,1
DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,https://openalex.org/W4220692802,https://openalex.org/W4220692802,1
RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",Measure,Absolute Mobility Measures,https://openalex.org/W4220692802,https://openalex.org/W4220692802,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4388626236,https://openalex.org/W4220692802,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4388626236,https://openalex.org/W4220692802,1
DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,https://openalex.org/W4388626236,https://openalex.org/W4220692802,1
DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,https://openalex.org/W4393244952,https://openalex.org/W4283657131,1
RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,https://openalex.org/W4393244952,https://openalex.org/W4283657131,1
RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,https://openalex.org/W3176622639,https://openalex.org/W4283657131,1
DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,https://openalex.org/W3176622639,https://openalex.org/W4283657131,1
Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W3176622639,https://openalex.org/W4283657131,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W3204735205,https://openalex.org/W4283657131,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W3204735205,https://openalex.org/W4283657131,1
DataType,National Survey Data,Measure,Absolute Mobility Measures,https://openalex.org/W3204735205,https://openalex.org/W4283657131,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W3207371012,https://openalex.org/W4283657131,1
DataType,No dataset,Measure,Absolute Mobility Measures,https://openalex.org/W3207371012,https://openalex.org/W4283657131,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W3207371012,https://openalex.org/W4283657131,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4308908946,https://openalex.org/W4283657131,1
DataType,No dataset,Measure,Absolute Mobility Measures,https://openalex.org/W4308908946,https://openalex.org/W4283657131,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4308908946,https://openalex.org/W4283657131,1
DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,https://openalex.org/W4312204683,https://openalex.org/W4283657131,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4312204683,https://openalex.org/W4283657131,1
Measure,Decomposition / Structural Approaches,Measure,Absolute Mobility Measures,https://openalex.org/W4312204683,https://openalex.org/W4283657131,1
RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,https://openalex.org/W4386370708,https://openalex.org/W4283657131,1
DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,https://openalex.org/W4386370708,https://openalex.org/W4283657131,1
Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4386370708,https://openalex.org/W4283657131,1
RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,https://openalex.org/W4399529338,https://openalex.org/W4283657131,1
DataType,Others,Measure,Absolute Mobility Measures,https://openalex.org/W4399529338,https://openalex.org/W4283657131,1
Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4399529338,https://openalex.org/W4283657131,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4386491507,https://openalex.org/W4285249755,1
DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,https://openalex.org/W4386491507,https://openalex.org/W4285249755,1
Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4386491507,https://openalex.org/W4285249755,1
DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,https://openalex.org/W4393244952,https://openalex.org/W4312204683,1
RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,https://openalex.org/W4393244952,https://openalex.org/W4312204683,1
DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,https://openalex.org/W4393244952,https://openalex.org/W4386370708,1
RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,https://openalex.org/W4393244952,https://openalex.org/W4386370708,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W3204735205,https://openalex.org/W4386370708,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W3204735205,https://openalex.org/W4386370708,1
DataType,National Survey Data,Measure,Absolute Mobility Measures,https://openalex.org/W3204735205,https://openalex.org/W4386370708,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4386491507,https://openalex.org/W4386370708,1
DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,https://openalex.org/W4386491507,https://openalex.org/W4386370708,1
Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4386491507,https://openalex.org/W4386370708,1
RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,https://openalex.org/W4399529338,https://openalex.org/W4386370708,1
DataType,Others,Measure,Absolute Mobility Measures,https://openalex.org/W4399529338,https://openalex.org/W4386370708,1
Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4399529338,https://openalex.org/W4386370708,1
DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,https://openalex.org/W4402018025,https://openalex.org/W4386370708,1
Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4402018025,https://openalex.org/W4386370708,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Absolute Mobility Measures,https://openalex.org/W4402018025,https://openalex.org/W4386370708,1
Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,https://openalex.org/W4402066912,https://openalex.org/W4386370708,1
RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,https://openalex.org/W4402066912,https://openalex.org/W4386370708,1
DataType,International Panel Data,Measure,Absolute Mobility Measures,https://openalex.org/W4402066912,https://openalex.org/W4386370708,1
